episode_id,blue_cube_count,target_index,successful,x_m,y_m,z_m,position_stratum,tray_x_m,tray_y_m
episode_000236,3,2,True,0.4689539946533539,-0.038832586021609605,0.026,8,0.51,-0.20846279558618538
episode_000237,3,0,True,0.572767302564794,0.0020021746931744295,0.026,15,0.51,0.19379382713580406
episode_000237,3,1,True,0.595540654595943,-0.13048085210904575,0.026,19,0.51,0.19379382713580406
episode_000237,3,2,True,0.4520379325557254,-0.09795953909858157,0.026,8,0.51,0.19379382713580406
episode_000238,1,0,True,0.6258269583944988,-0.2404453548041041,0.026,18,0.51,0.22068437046266912
episode_000239,3,0,True,0.6516467504032176,-0.19135641710637485,0.026,19,0.51,0.2130091388423873
episode_000239,3,1,True,0.5038139973194451,-0.279627290050759,0.026,6,0.51,0.2130091388423873
episode_000239,3,2,True,0.41240911613082937,0.02369214129656649,0.026,3,0.51,0.2130091388423873
episode_000240,3,0,True,0.6117589954211606,-0.02082730493903892,0.026,20,0.51,-0.20846279558618538
episode_000240,3,1,True,0.4695771361262457,-0.00561767298787727,0.026,8,0.51,-0.20846279558618538
episode_000240,3,2,True,0.405837601342932,0.24160309136938746,0.026,5,0.51,-0.20846279558618538
episode_000241,2,0,True,0.5456712443131252,0.020040407766420222,0.026,15,0.51,0.19379382713580406
episode_000241,2,1,True,0.3886611118681263,-0.2379645531318204,0.026,0,0.51,0.19379382713580406
episode_000242,1,0,True,0.6175671347280391,-0.1374994648640066,0.026,19,0.51,0.22068437046266912
episode_000243,2,0,True,0.49265402465113434,0.011357660898489505,0.026,9,0.51,0.2130091388423873
episode_000243,2,1,True,0.6341585716944242,-0.19556524036462616,0.026,19,0.51,0.2130091388423873
episode_000244,1,0,True,0.49124480953157557,-0.02826810247492123,0.026,8,0.51,-0.20846279558618538
episode_000245,2,0,True,0.4914107686372669,0.01763407003382855,0.026,9,0.51,0.19379382713580406
episode_000245,2,1,True,0.6316197523966871,-0.013410844784390252,0.026,20,0.51,0.19379382713580406
episode_000246,1,0,True,0.4496666988509432,-0.021189980257724922,0.026,8,0.51,0.22068437046266912
episode_000247,3,0,True,0.5938604932545423,-0.26415082767356596,0.026,18,0.51,0.2130091388423873
episode_000247,3,1,True,0.4599677515453144,0.030314498068316268,0.026,9,0.51,0.2130091388423873
episode_000247,3,2,True,0.4363841633840404,-0.14185252840350207,0.026,1,0.51,0.2130091388423873
episode_000248,3,0,True,0.6422979558345049,-0.016368664435458938,0.026,20,0.51,-0.20846279558618538
episode_000248,3,1,True,0.4588202247128766,0.055447681035588094,0.026,9,0.51,-0.20846279558618538
episode_000248,3,2,True,0.4304806559633263,0.19649508723131762,0.026,4,0.51,-0.20846279558618538
episode_000249,1,0,True,0.47459427954630595,0.010698972502312196,0.026,9,0.51,0.19379382713580406
episode_000250,1,0,True,0.49270051412285937,0.01979761523406112,0.026,9,0.51,0.22068437046266912
episode_000251,1,0,True,0.45218651925832476,-0.20625634339748578,0.026,6,0.51,0.2130091388423873
episode_000252,3,0,True,0.6344246794805571,0.1642696740910342,0.026,22,0.51,-0.20846279558618538
episode_000252,3,1,True,0.45423968958013866,0.24130827725302623,0.026,11,0.51,-0.20846279558618538
episode_000252,3,2,True,0.4141000207094704,-0.007056417488307959,0.026,2,0.51,-0.20846279558618538
episode_000253,1,0,True,0.49904479700708443,-0.1387215792165558,0.026,7,0.51,0.19379382713580406
episode_000254,2,0,False,0.506347040530776,-0.2532513878799924,0.026,6,0.51,0.22068437046266912
episode_000254,2,1,False,0.6142416038740844,0.028657709164890372,0.026,21,0.51,0.22068437046266912
episode_000255,2,0,True,0.5112624833628654,-0.16103493113467227,0.026,7,0.51,0.2130091388423873
episode_000255,2,1,True,0.6347994154590201,0.02803310547347336,0.026,21,0.51,0.2130091388423873
episode_000256,1,0,True,0.41490218717719557,-0.02471596416871827,0.026,2,0.51,-0.20846279558618538
episode_000257,1,0,True,0.41534160208571475,-0.00487052807347893,0.026,2,0.51,0.19379382713580406
episode_000258,2,0,True,0.505261064253316,-0.07312066247106373,0.026,8,0.51,0.22068437046266912
episode_000258,2,1,True,0.655299752277348,0.0317528216671861,0.026,21,0.51,0.22068437046266912
episode_000259,1,0,True,0.44244311134896463,0.025463963382123034,0.026,3,0.51,0.2130091388423873
episode_000260,2,0,True,0.4895408221228974,0.16788849011128915,0.026,10,0.51,-0.20846279558618538
episode_000260,2,1,True,0.6539687203088873,-0.021356618445232123,0.026,20,0.51,-0.20846279558618538
episode_000261,2,0,True,0.3897576899434458,0.014977175885898935,0.026,3,0.51,0.19379382713580406
episode_000261,2,1,True,0.5250738667901339,-0.1315778061736104,0.026,13,0.51,0.19379382713580406
episode_000262,1,0,False,0.43568779674276303,0.029939887976085447,0.026,3,0.51,0.22068437046266912
episode_000263,3,0,False,0.6114066045754872,0.043632719302548806,0.026,21,0.51,0.2130091388423873
episode_000263,3,1,False,0.4725910538338417,-0.1876036181471437,0.026,7,0.51,0.2130091388423873
episode_000263,3,2,False,0.38144471324665863,-0.04424698035924729,0.026,2,0.51,0.2130091388423873
episode_000264,3,0,True,0.4601846454246437,0.21914705841164342,0.026,11,0.51,-0.20846279558618538
episode_000264,3,1,True,0.4333774735465066,-0.02555408841431249,0.026,2,0.51,-0.20846279558618538
episode_000264,3,2,True,0.6290190373341867,0.12424669636649838,0.026,22,0.51,-0.20846279558618538
episode_000265,3,0,True,0.46904250421922855,-0.14017641476821316,0.026,7,0.51,0.19379382713580406
episode_000265,3,1,True,0.38557350055722517,-0.003707591708241656,0.026,2,0.51,0.19379382713580406
episode_000265,3,2,True,0.5175997154403058,0.019090573066904964,0.026,15,0.51,0.19379382713580406
episode_000266,2,0,True,0.37887045711983813,0.01804481402202446,0.026,3,0.51,0.22068437046266912
episode_000266,2,1,True,0.5275478818472048,-0.06757509344395697,0.026,14,0.51,0.22068437046266912
episode_000267,2,0,True,0.41099948170823003,-0.27327100490597833,0.026,0,0.51,0.2130091388423873
episode_000267,2,1,True,0.5830481811966883,0.01077126552701912,0.026,15,0.51,0.2130091388423873
episode_000268,3,0,True,0.49371959817642197,-0.020646685982620663,0.026,8,0.51,-0.20846279558618538
episode_000268,3,1,True,0.4268591694419952,0.14563809850673531,0.026,4,0.51,-0.20846279558618538
episode_000268,3,2,True,0.5205472422770008,0.2817360799199482,0.026,17,0.51,-0.20846279558618538
episode_000269,1,0,True,0.4168720504228582,-0.21613625494342548,0.026,0,0.51,0.19379382713580406
episode_000270,1,0,True,0.4299753484105463,-0.16086881081417745,0.026,1,0.51,0.22068437046266912
episode_000271,2,0,True,0.38586333396803396,-0.16210447933842204,0.026,1,0.51,0.2130091388423873
episode_000271,2,1,True,0.527074316997409,0.024132190557302032,0.026,15,0.51,0.2130091388423873
episode_000272,3,0,True,0.5003874469386642,-0.0017852059882688398,0.026,8,0.51,-0.20846279558618538
episode_000272,3,1,True,0.3718686550063861,0.0766759275993533,0.026,3,0.51,-0.20846279558618538
episode_000272,3,2,True,0.6485539545875945,-0.028556581833833028,0.026,20,0.51,-0.20846279558618538
episode_000273,2,0,True,0.3973311577993851,-0.07705004953627453,0.026,2,0.51,0.19379382713580406
episode_000273,2,1,True,0.5704147089667182,0.01849924100394271,0.026,15,0.51,0.19379382713580406
episode_000274,3,0,True,0.4441258163598426,0.0498471484051201,0.026,9,0.51,0.22068437046266912
episode_000274,3,1,True,0.4170879918437507,-0.14519063225583287,0.026,1,0.51,0.22068437046266912
episode_000274,3,2,True,0.5859206400152908,-0.23602936798285712,0.026,12,0.51,0.22068437046266912
episode_000275,1,0,True,0.5805224244304339,-0.13642871908437693,0.026,13,0.51,0.2130091388423873
episode_000276,1,0,True,0.5161808880451093,-0.0042841522909524005,0.026,14,0.51,-0.20846279558618538
episode_000277,3,0,True,0.4719706210621326,0.012236658947623344,0.026,9,0.51,0.19379382713580406
episode_000277,3,1,True,0.3953933114955767,-0.11540255189469997,0.026,1,0.51,0.19379382713580406
episode_000277,3,2,True,0.5973078632319494,-0.0521081522966932,0.026,20,0.51,0.19379382713580406
episode_000278,2,0,False,0.37855062001516226,0.03626986832032743,0.026,3,0.51,0.22068437046266912
episode_000278,2,1,False,0.5788017905103927,-0.23439819166858647,0.026,12,0.51,0.22068437046266912
episode_000279,2,0,True,0.5997069059608109,4.5905448519826946e-05,0.026,21,0.51,0.2130091388423873
episode_000279,2,1,True,0.465428391595425,-0.10821685680494862,0.026,7,0.51,0.2130091388423873
episode_000280,2,0,True,0.6225752189700737,0.09778690971896672,0.026,21,0.51,-0.20846279558618538
episode_000280,2,1,True,0.4708454048400933,-0.015923402486836588,0.026,8,0.51,-0.20846279558618538
episode_000281,2,0,False,0.6031745492146413,-0.2856076047688103,0.026,18,0.51,0.19379382713580406
episode_000281,2,1,False,0.4915687775131827,0.0214731603773699,0.026,9,0.51,0.19379382713580406
episode_000282,3,0,True,0.4058243664209856,-0.13530460155317017,0.026,1,0.51,0.22068437046266912
episode_000282,3,1,True,0.5524704674456433,-0.25799237911387984,0.026,12,0.51,0.22068437046266912
episode_000282,3,2,True,0.6540983397596557,0.05004795600618746,0.026,21,0.51,0.22068437046266912
episode_000283,1,0,True,0.5382923363287865,0.018844698478549377,0.026,15,0.51,0.2130091388423873
episode_000284,1,0,True,0.5185571628539537,0.04928313477581522,0.026,15,0.51,-0.20846279558618538
episode_000285,3,0,True,0.3891466989289081,-0.1558177272099242,0.026,1,0.51,0.19379382713580406
episode_000285,3,1,True,0.545709247860902,-0.058412077083012194,0.026,14,0.51,0.19379382713580406
episode_000285,3,2,True,0.41627456337445223,0.01498079551847859,0.026,3,0.51,0.19379382713580406
episode_000286,1,0,True,0.5198110687049807,-0.22923585767437432,0.026,12,0.51,0.22068437046266912
episode_000287,3,0,True,0.4067098538718766,-0.2890013534498401,0.026,0,0.51,0.2130091388423873
episode_000287,3,1,True,0.5472564082091923,0.020914250748012075,0.026,15,0.51,0.2130091388423873
episode_000287,3,2,True,0.5970953872841067,-0.1014030652251647,0.026,19,0.51,0.2130091388423873
episode_000288,1,0,True,0.5763321315794112,0.23955563305180522,0.026,17,0.51,-0.20846279558618538
episode_000289,2,0,True,0.6498941069284687,-0.16267097374973996,0.026,19,0.51,0.19379382713580406
episode_000289,2,1,True,0.45901822900217765,0.014257647536085,0.026,9,0.51,0.19379382713580406
episode_000290,3,0,True,0.3976259643448238,-0.05469734569734094,0.026,2,0.51,0.22068437046266912
episode_000290,3,1,True,0.5301119207137547,0.03055820999916964,0.026,15,0.51,0.22068437046266912
episode_000290,3,2,True,0.6073532713675782,-0.17063931330416982,0.026,19,0.51,0.22068437046266912
episode_000291,1,0,True,0.6114481961497811,-0.16114516137384652,0.026,19,0.51,0.2130091388423873
episode_000292,3,0,True,0.4239632134937997,0.10714358508414612,0.026,4,0.51,-0.20846279558618538
episode_000292,3,1,True,0.5366634793964178,0.2809529680788221,0.026,17,0.51,-0.20846279558618538
episode_000292,3,2,True,0.6143105403143838,-0.011117140476067558,0.026,20,0.51,-0.20846279558618538
episode_000293,1,0,True,0.6283273687706328,-0.018425424429131018,0.026,20,0.51,0.19379382713580406
episode_000294,3,0,True,0.4147797432200991,0.0447393208101841,0.026,3,0.51,0.22068437046266912
episode_000294,3,1,True,0.5177061337581337,-0.14104971620741807,0.026,13,0.51,0.22068437046266912
episode_000294,3,2,True,0.6152679871812543,-0.015411611069324468,0.026,20,0.51,0.22068437046266912
episode_000295,3,0,True,0.5276911392602928,-0.16331205242911345,0.026,13,0.51,0.2130091388423873
episode_000295,3,1,True,0.6118082215056938,-0.2966256326077371,0.026,18,0.51,0.2130091388423873
episode_000295,3,2,True,0.47436043872386263,0.0016394049400357878,0.026,9,0.51,0.2130091388423873
episode_000296,1,0,True,0.6075092081544281,0.11464741417981339,0.026,22,0.51,-0.20846279558618538
episode_000297,1,0,True,0.6223182870678554,0.013495244557228371,0.026,21,0.51,0.19379382713580406
episode_000298,1,0,True,0.6010189093794198,-0.26251735474894167,0.026,18,0.51,0.22068437046266912
episode_000299,2,0,True,0.6201416467499218,-0.022786637875207807,0.026,20,0.51,0.2130091388423873
episode_000299,2,1,True,0.47133586543861095,0.014871233569173284,0.026,9,0.51,0.2130091388423873
episode_000300,3,0,True,0.5673426352096065,-0.031589606127164285,0.026,14,0.51,-0.20846279558618538
episode_000300,3,1,True,0.4450343160124255,-0.02798481880053852,0.026,8,0.51,-0.20846279558618538
episode_000300,3,2,True,0.4952243608179888,0.10034347221882817,0.026,9,0.51,-0.20846279558618538
episode_000301,1,0,True,0.5988309998235943,0.21527642159430338,0.026,23,0.51,-0.23444186149982582
episode_000302,1,0,True,0.48505792843499895,-0.0007770804683292359,0.026,8,0.51,-0.23109908607186044
episode_000303,3,0,True,0.5471176900845494,-0.2970224397363937,0.026,12,0.51,0.1488217471436576
episode_000303,3,1,True,0.6378714080081231,-0.16435794039559956,0.026,19,0.51,0.1488217471436576
episode_000303,3,2,True,0.46226548932957956,-0.1281839080662751,0.026,7,0.51,0.1488217471436576
episode_000304,3,0,True,0.5691374764480884,-0.05276792041229613,0.026,14,0.51,-0.23365416580627604
episode_000304,3,1,True,0.6207578094191657,0.08077546035354347,0.026,21,0.51,-0.23365416580627604
episode_000304,3,2,True,0.42027621942666615,-0.04079213496828998,0.026,2,0.51,-0.23365416580627604
episode_000305,3,0,True,0.5696554114875529,0.13399457174238433,0.026,16,0.51,-0.23444186149982582
episode_000305,3,1,True,0.6156693459194233,0.2775884608691245,0.026,23,0.51,-0.23444186149982582
episode_000305,3,2,True,0.4779378054098682,-0.035819559088158176,0.026,8,0.51,-0.23444186149982582
episode_000306,2,0,True,0.5969614921757542,0.12970733572054585,0.026,22,0.51,-0.23109908607186044
episode_000306,2,1,True,0.5110924533264352,-0.053517502448104916,0.026,8,0.51,-0.23109908607186044
episode_000307,2,0,True,0.5770188874391498,-0.22745814890685356,0.026,12,0.51,0.1488217471436576
episode_000307,2,1,True,0.42909017540889177,-0.1338961314568736,0.026,1,0.51,0.1488217471436576
episode_000308,2,0,True,0.5619631425621878,0.049904046149637026,0.026,15,0.51,-0.23365416580627604
episode_000308,2,1,True,0.38026093608591266,-0.04603303376002001,0.026,2,0.51,-0.23365416580627604
episode_000309,3,0,True,0.5491105834190371,0.022705961047076614,0.026,15,0.51,-0.23444186149982582
episode_000309,3,1,True,0.39329551836606264,-0.01153010302313702,0.026,2,0.51,-0.23444186149982582
episode_000309,3,2,True,0.49658345021981776,0.15928669271311613,0.026,10,0.51,-0.23444186149982582
episode_000310,1,0,True,0.4763959012451541,-0.03351808498234091,0.026,8,0.51,-0.23109908607186044
episode_000311,1,0,True,0.5131220100294466,-0.2778817503580538,0.026,6,0.51,0.1488217471436576
episode_000312,1,0,True,0.49273246156707945,0.06374164235632468,0.026,9,0.51,-0.23365416580627604
episode_000313,3,0,False,0.6039009443139757,0.2726736357489099,0.026,23,0.51,-0.23444186149982582
episode_000313,3,1,False,0.45310714282506526,-0.019027754452740034,0.026,8,0.51,-0.23444186149982582
episode_000313,3,2,False,0.39585898509924494,0.17425646716606633,0.026,4,0.51,-0.23444186149982582
episode_000314,3,0,True,0.5959315799090235,-0.03188552105116692,0.026,20,0.51,-0.23109908607186044
episode_000314,3,1,True,0.4520633820596569,-0.022936028949540457,0.026,8,0.51,-0.23109908607186044
episode_000314,3,2,True,0.42792710445889903,0.09983945228312828,0.026,3,0.51,-0.23109908607186044
episode_000315,3,0,True,0.6203477063344374,-0.2685068767147962,0.026,18,0.51,0.1488217471436576
episode_000315,3,1,True,0.49302788085913035,-0.10320646105939446,0.026,7,0.51,0.1488217471436576
episode_000315,3,2,True,0.36837646673452223,-0.1781742399491869,0.026,1,0.51,0.1488217471436576
episode_000316,3,0,True,0.6182790860426013,-0.017591191569686,0.026,20,0.51,-0.23365416580627604
episode_000316,3,1,True,0.4839453346435132,0.020152134309811744,0.026,9,0.51,-0.23365416580627604
episode_000316,3,2,True,0.3664922575382993,-0.06356333112770529,0.026,2,0.51,-0.23365416580627604
episode_000317,3,0,False,0.5950715129586127,0.1135318335908334,0.026,22,0.51,-0.23444186149982582
episode_000317,3,1,False,0.5024791802726171,0.2735054480242348,0.026,11,0.51,-0.23444186149982582
episode_000317,3,2,False,0.38965235486436334,-0.017736825911941992,0.026,2,0.51,-0.23444186149982582
episode_000318,2,0,True,0.5712108233184086,-0.05240433143509765,0.026,14,0.51,-0.23109908607186044
episode_000318,2,1,True,0.3971595825096538,0.15065779702433268,0.026,4,0.51,-0.23109908607186044
episode_000319,3,0,True,0.6525153398122591,-0.11182230965839318,0.026,19,0.51,0.1488217471436576
episode_000319,3,1,True,0.452518704274704,-0.16620004430511548,0.026,7,0.51,0.1488217471436576
episode_000319,3,2,True,0.4225624134456756,-0.03747862711312519,0.026,2,0.51,0.1488217471436576
episode_000320,3,0,True,0.4495686631781604,0.2231715115607732,0.026,11,0.51,-0.23365416580627604
episode_000320,3,1,True,0.43353646450513167,-0.024357177694618135,0.026,2,0.51,-0.23365416580627604
episode_000320,3,2,True,0.5829227940141427,0.10695244693990005,0.026,16,0.51,-0.23365416580627604
episode_000321,3,0,True,0.5133822116256735,-0.02161000217576657,0.026,8,0.51,-0.23444186149982582
episode_000321,3,1,True,0.3887221524120186,-0.03400030530348612,0.026,2,0.51,-0.23444186149982582
episode_000321,3,2,True,0.6441811629431261,0.03963285917612732,0.026,21,0.51,-0.23444186149982582
episode_000322,3,0,True,0.4894125574318205,-0.0250757715824082,0.026,8,0.51,-0.23109908607186044
episode_000322,3,1,True,0.38664886309866103,0.11862201418948033,0.026,4,0.51,-0.23109908607186044
episode_000322,3,2,True,0.546509184720785,0.2363591628950038,0.026,17,0.51,-0.23109908607186044
episode_000323,2,0,True,0.5428982526945902,-0.18146846283715048,0.026,13,0.51,0.1488217471436576
episode_000323,2,1,True,0.4120843734638388,-0.252327725704601,0.026,0,0.51,0.1488217471436576
episode_000324,2,0,True,0.5412164534268296,-0.008399600382831982,0.026,14,0.51,-0.23365416580627604
episode_000324,2,1,True,0.38240202592358047,0.08721735375219242,0.026,3,0.51,-0.23365416580627604
episode_000325,2,0,True,0.5313101590424967,0.16741145509068875,0.026,16,0.51,-0.23444186149982582
episode_000325,2,1,True,0.40628830607239036,-0.018483167627679875,0.026,2,0.51,-0.23444186149982582
episode_000326,2,0,True,0.4618676817256489,0.2232136423053223,0.026,11,0.51,-0.23109908607186044
episode_000326,2,1,True,0.6041505097104379,-0.061485544793490554,0.026,20,0.51,-0.23109908607186044
episode_000327,3,0,True,0.44831580767493995,-0.024329025583240335,0.026,8,0.51,0.1488217471436576
episode_000327,3,1,True,0.37403229683519207,-0.16354617119593357,0.026,1,0.51,0.1488217471436576
episode_000327,3,2,True,0.5755484553791648,-0.12388939856192394,0.026,13,0.51,0.1488217471436576
episode_000328,1,0,True,0.5053093282724828,0.21562378962132425,0.026,11,0.51,-0.23365416580627604
episode_000329,2,0,True,0.49737380532793773,0.030536042622511687,0.026,9,0.51,-0.23444186149982582
episode_000329,2,1,True,0.6566089827791793,-0.04016223685934363,0.026,20,0.51,-0.23444186149982582
episode_000330,3,0,True,0.49629042521846545,0.13411594583542685,0.026,10,0.51,-0.23109908607186044
episode_000330,3,1,True,0.38652821647070534,0.2945736561441532,0.026,5,0.51,-0.23109908607186044
episode_000330,3,2,True,0.5186746882584065,-0.0549852643145321,0.026,14,0.51,-0.23109908607186044
episode_000331,3,0,True,0.5064844685954167,-0.18394516339964267,0.026,7,0.51,0.1488217471436576
episode_000331,3,1,True,0.37250044114535286,-0.1202609234358559,0.026,1,0.51,0.1488217471436576
episode_000331,3,2,True,0.5298779696707563,-0.04603050529424256,0.026,14,0.51,0.1488217471436576
episode_000332,3,0,True,0.42996793468213923,0.29677007710795106,0.026,5,0.51,-0.23365416580627604
episode_000332,3,1,True,0.5352183244327399,-0.00512845116733307,0.026,14,0.51,-0.23365416580627604
episode_000332,3,2,True,0.6266296983136956,0.11308114465981794,0.026,22,0.51,-0.23365416580627604
episode_000333,2,0,True,0.48797864628644966,-0.015513636209122675,0.026,8,0.51,-0.23444186149982582
episode_000333,2,1,True,0.6054527823397172,0.17491865226005449,0.026,22,0.51,-0.23444186149982582
episode_000334,2,0,False,0.49389760708194874,-0.037037952222860715,0.026,8,0.51,-0.23109908607186044
episode_000334,2,1,False,0.6156675353603361,0.25285570519461315,0.026,23,0.51,-0.23109908607186044
episode_000335,2,0,True,0.4802820467180297,-0.044671977092372896,0.026,8,0.51,0.1488217471436576
episode_000335,2,1,True,0.6052586501407022,-0.28193036774384755,0.026,18,0.51,0.1488217471436576
episode_000336,1,0,True,0.4769497718731706,0.23671505995515135,0.026,11,0.51,-0.23365416580627604
episode_000337,2,0,True,0.4697346973773052,0.1723552217828463,0.026,10,0.51,-0.23444186149982582
episode_000337,2,1,True,0.6496517079548989,-0.02193456959069008,0.026,20,0.51,-0.23444186149982582
episode_000338,3,0,True,0.37604823960106804,-0.023192356599335814,0.026,2,0.51,-0.23109908607186044
episode_000338,3,1,True,0.540205622924106,-0.05962851700815747,0.026,14,0.51,-0.23109908607186044
episode_000338,3,2,True,0.6310842515466168,0.0758814494842864,0.026,21,0.51,-0.23109908607186044
episode_000339,1,0,True,0.39292430168407244,-0.12826088498496513,0.026,1,0.51,0.1488217471436576
episode_000340,2,0,True,0.39804943328631703,0.29515148757423015,0.026,5,0.51,-0.23365416580627604
episode_000340,2,1,True,0.5435820408316542,-0.023048212249310182,0.026,14,0.51,-0.23365416580627604
episode_000341,1,0,True,0.44014513458152515,-0.00022853583138955635,0.026,2,0.51,-0.23444186149982582
episode_000342,1,0,True,0.43987652277010747,0.1693730971839959,0.026,4,0.51,-0.23109908607186044
episode_000343,2,0,True,0.39693648067413284,-0.2205874372090456,0.026,0,0.51,0.1488217471436576
episode_000343,2,1,True,0.5621933638266574,-0.06261527004422816,0.026,14,0.51,0.1488217471436576
episode_000344,3,0,False,0.4244383071106018,-0.003938084859143279,0.026,2,0.51,-0.23365416580627604
episode_000344,3,1,False,0.5717338495853861,0.13257392606789603,0.026,16,0.51,-0.23365416580627604
episode_000344,3,2,False,0.6224791496395812,0.25515073428912266,0.026,23,0.51,-0.23365416580627604
episode_000345,3,0,True,0.42147419055383334,-0.04116898344854922,0.026,2,0.51,-0.23444186149982582
episode_000345,3,1,True,0.5170375664097163,0.0765513472406094,0.026,15,0.51,-0.23444186149982582
episode_000345,3,2,True,0.6427222567530286,-0.020357624170296504,0.026,20,0.51,-0.23444186149982582
episode_000346,2,0,True,0.42283641450039244,-0.036112764620400764,0.026,2,0.51,-0.23109908607186044
episode_000346,2,1,True,0.5697537416866951,0.10585311496503627,0.026,16,0.51,-0.23109908607186044
episode_000347,2,0,False,0.434364850294816,-0.15305228180532454,0.026,1,0.51,0.1488217471436576
episode_000347,2,1,False,0.5785280736330966,-0.28630424694247164,0.026,12,0.51,0.1488217471436576
episode_000348,2,0,True,0.37509495095690754,-0.059509804772754776,0.026,2,0.51,-0.23365416580627604
episode_000348,2,1,True,0.5462050182307919,0.006047603864943544,0.026,15,0.51,-0.23365416580627604
episode_000349,3,0,True,0.4271865079893896,0.13878512680204833,0.026,4,0.51,-0.23444186149982582
episode_000349,3,1,True,0.5534654690523005,0.22089273996912473,0.026,17,0.51,-0.23444186149982582
episode_000349,3,2,True,0.6002971419850219,-0.011850430676827076,0.026,20,0.51,-0.23444186149982582
episode_000350,3,0,True,0.39408908360472406,0.025911853342874075,0.026,3,0.51,-0.23109908607186044
episode_000350,3,1,True,0.5335121996452208,-0.006916950700821753,0.026,14,0.51,-0.23109908607186044
episode_000350,3,2,True,0.6568123497221043,-0.019537539987646818,0.026,20,0.51,-0.23109908607186044
episode_000351,2,0,True,0.4281437463425338,-0.24046217434401235,0.026,0,0.51,0.1488217471436576
episode_000351,2,1,True,0.5833769472358067,-0.24854546306108527,0.026,12,0.51,0.1488217471436576
episode_000352,3,0,True,0.5791364602696544,0.24456447835823178,0.026,17,0.51,-0.23365416580627604
episode_000352,3,1,True,0.5993700567184124,-0.009263095580018726,0.026,20,0.51,-0.23365416580627604
episode_000352,3,2,True,0.49684206792271973,0.1144418634162873,0.026,10,0.51,-0.23365416580627604
episode_000353,3,0,True,0.579046607312981,-0.012614984374976601,0.026,14,0.51,-0.23444186149982582
episode_000353,3,1,True,0.4559764776726533,-0.02218033883079122,0.026,8,0.51,-0.23444186149982582
episode_000353,3,2,True,0.4038909210842541,0.09935601004343021,0.026,3,0.51,-0.23444186149982582
episode_000354,1,0,True,0.37748383479174785,0.01984148051986062,0.026,3,0.51,-0.23109908607186044
episode_000355,3,0,False,0.565345342776876,-0.26343094696572716,0.026,12,0.51,0.1488217471436576
episode_000355,3,1,False,0.6542056532238217,-0.12111000387247584,0.026,19,0.51,0.1488217471436576
episode_000355,3,2,False,0.5127220744429956,-0.11302370015899695,0.026,7,0.51,0.1488217471436576
episode_000356,3,0,True,0.5388195479966514,-0.044743135443245735,0.026,14,0.51,-0.23365416580627604
episode_000356,3,1,True,0.6257632265860533,0.08872717701693683,0.026,21,0.51,-0.23365416580627604
episode_000356,3,2,True,0.3800292031388752,-0.009904085272158247,0.026,2,0.51,-0.23365416580627604
episode_000357,2,0,True,0.6132144589897437,0.2164624331330757,0.026,23,0.51,-0.23444186149982582
episode_000357,2,1,True,0.4662156866120939,-0.0001514041603774413,0.026,8,0.51,-0.23444186149982582
episode_000358,2,0,True,0.5913853198946682,0.09444497132102672,0.026,21,0.51,-0.23109908607186044
episode_000358,2,1,True,0.4843562207949088,-0.05403411851006822,0.026,8,0.51,-0.23109908607186044
episode_000359,1,0,True,0.39901645217387566,-0.2970045916923651,0.026,0,0.51,0.1488217471436576
episode_000360,3,0,True,0.5648947772443388,0.11671664077971686,0.026,16,0.51,-0.23365416580627604
episode_000360,3,1,True,0.5912451678693498,0.27541482301569087,0.026,23,0.51,-0.23365416580627604
episode_000360,3,2,True,0.47807245292011324,-0.013482807236915723,0.026,8,0.51,-0.23365416580627604
episode_000361,1,0,True,0.37387330942741787,0.21015297215949197,0.026,5,0.51,-0.23444186149982582
episode_000362,3,0,True,0.5757642743606829,0.09387529043476102,0.026,15,0.51,-0.23109908607186044
episode_000362,3,1,True,0.6305274394897499,-0.056668846602449946,0.026,20,0.51,-0.23109908607186044
episode_000362,3,2,True,0.4429619341421473,-0.013521109996676078,0.026,8,0.51,-0.23109908607186044
episode_000363,2,0,True,0.6351023722480743,-0.21540308939231023,0.026,18,0.51,0.1488217471436576
episode_000363,2,1,True,0.4924164207709465,-0.26045819442356616,0.026,6,0.51,0.1488217471436576
episode_000364,1,0,True,0.5284672941537704,-0.0555425287570928,0.026,14,0.51,-0.23365416580627604
episode_000365,3,0,True,0.6118179763530568,0.21917985574460394,0.026,23,0.51,-0.23444186149982582
episode_000365,3,1,True,0.49128378488976465,-0.026638036163511125,0.026,8,0.51,-0.23444186149982582
episode_000365,3,2,True,0.4263445873564239,0.10406013498161555,0.026,4,0.51,-0.23444186149982582
episode_000366,1,0,True,0.5467090158149633,-0.04580526168723714,0.026,14,0.51,-0.23109908607186044
episode_000367,2,0,True,0.6211149278311162,-0.13775597769537692,0.026,19,0.51,0.1488217471436576
episode_000367,2,1,True,0.4483873344488352,-0.23513113904241761,0.026,6,0.51,0.1488217471436576
episode_000368,2,0,True,0.5913488884371497,-0.003870995516324735,0.026,20,0.51,-0.23365416580627604
episode_000368,2,1,True,0.4566301321836006,0.09882349538768105,0.026,9,0.51,-0.23365416580627604
episode_000369,2,0,True,0.6222085023900662,0.13462628814305833,0.026,22,0.51,-0.23444186149982582
episode_000369,2,1,True,0.5098661689676791,-0.057558499921288295,0.026,8,0.51,-0.23444186149982582
episode_000370,2,0,True,0.580085185307435,0.29628509630959876,0.026,17,0.51,-0.23109908607186044
