episode_id,blue_cube_count,progress_stage,num_remaining,target_index,successful,x_m,y_m,z_m,position_stratum,tray_x_m,tray_y_m
episode_000562,2,0,2,0,True,0.6234453221925904,-0.1989328433443757,0.026,18,0.51,0.14459381827709752
episode_000562,2,0,2,1,True,0.39676128281434914,-0.1489030032990843,0.026,1,0.51,0.14459381827709752
episode_000563,1,0,1,0,True,0.5821630477871347,0.07008283362811088,0.026,15,0.51,-0.20043241881058907
episode_000564,1,0,1,0,True,0.465294982376158,-0.14624133556553473,0.026,7,0.51,0.24409679091038788
episode_000565,2,0,2,0,True,0.5078800509946788,-0.24633988212491517,0.026,6,0.51,0.15642461766217414
episode_000565,2,0,2,1,True,0.5402253779453268,-0.06170994044209137,0.026,14,0.51,0.15642461766217414
episode_000567,2,0,2,0,True,0.45423803173380006,0.11466084791789767,0.026,10,0.51,-0.20043241881058907
episode_000567,2,0,2,1,True,0.5829431394312413,0.044227593067755214,0.026,15,0.51,-0.20043241881058907
episode_000568,1,0,1,0,True,0.448174957818107,-0.08095123918041645,0.026,8,0.51,0.24409679091038788
episode_000571,2,0,2,0,True,0.48352471578899947,-0.006125033902885796,0.026,8,0.51,-0.20043241881058907
episode_000571,2,0,2,1,True,0.5557728469004383,0.2983257553747804,0.026,17,0.51,-0.20043241881058907
episode_000572,1,0,1,0,True,0.45358295232546963,-0.04568808120030303,0.026,8,0.51,0.24409679091038788
episode_000573,2,1,1,1,True,0.5228157251153234,-0.24471292024150548,0.026,12,0.51,0.15642461766217414
episode_000574,2,1,1,0,True,0.4686554461232571,-0.20425817888810557,0.026,6,0.51,0.14459381827709752
episode_000575,1,0,1,0,True,0.4532660124619196,0.24738052624836732,0.026,11,0.51,-0.20043241881058907
episode_000576,2,1,1,1,True,0.6482108327993064,-0.18267673722186553,0.026,19,0.51,0.24409679091038788
episode_000577,2,0,2,0,True,0.3795191892658608,-0.2329952457898538,0.026,0,0.51,0.15642461766217414
episode_000577,2,0,2,1,True,0.6306394301852508,-0.0725832899948037,0.026,20,0.51,0.15642461766217414
episode_000578,1,0,1,0,True,0.48119630997555857,-0.2786543016709391,0.026,6,0.51,0.14459381827709752
episode_000579,1,0,1,0,True,0.4847354165084388,0.09053609809851,0.026,9,0.51,-0.20043241881058907
episode_000582,2,0,2,0,True,0.4289204367708166,-0.14982067902280966,0.026,1,0.51,0.14459381827709752
episode_000582,2,0,2,1,True,0.6227140838011156,-0.2096416297136099,0.026,18,0.51,0.14459381827709752
episode_000584,1,0,1,0,True,0.6606602352271705,-0.15150798450917746,0.026,19,0.51,0.24409679091038788
episode_000585,1,0,1,0,True,0.6007336730290422,-0.07535877632931066,0.026,20,0.51,0.15642461766217414
episode_000586,1,0,1,0,True,0.6241576144899464,-0.0646544238599521,0.026,20,0.51,0.14459381827709752
episode_000587,2,1,1,1,True,0.6055024824063299,0.23209332198657856,0.026,23,0.51,-0.20043241881058907
episode_000588,1,0,1,0,True,0.6318428183142765,-0.24035595573236146,0.026,18,0.51,0.24409679091038788
episode_000589,1,0,1,0,True,0.6007249375331346,-0.2872861506424216,0.026,18,0.51,0.15642461766217414
episode_000591,2,0,2,0,True,0.39817997514640635,-0.016546826263254377,0.026,2,0.51,-0.20043241881058907
episode_000591,2,0,2,1,True,0.6536118731759767,0.17435328747022436,0.026,22,0.51,-0.20043241881058907
episode_000592,1,0,1,0,True,0.6272822735448039,0.013292160777047004,0.026,21,0.51,0.24409679091038788
episode_000594,1,0,1,0,True,0.41544654472627,-0.11657932383420762,0.026,1,0.51,0.14459381827709752
episode_000595,2,1,1,1,True,0.6164059947936963,0.15278932651908156,0.026,22,0.51,-0.20043241881058907
episode_000598,2,0,2,0,True,0.4041708396992926,-0.21757418097161685,0.026,0,0.51,0.14459381827709752
episode_000598,2,0,2,1,True,0.6089939792596766,-0.1156132753073862,0.026,19,0.51,0.14459381827709752
episode_000600,1,0,1,0,True,0.42526476425798365,-0.094565734383233,0.026,2,0.51,0.24409679091038788
episode_000601,2,0,2,0,True,0.5216760266337882,-0.26321986410150494,0.026,12,0.51,0.16646424062890236
episode_000601,2,0,2,1,True,0.48129874177235776,-0.04036512485779117,0.026,8,0.51,0.16646424062890236
episode_000602,1,0,1,0,True,0.37479614711957415,-0.037155125270121506,0.026,2,0.51,-0.23138396521796142
episode_000604,1,0,1,0,True,0.3880996135860361,0.231303181590717,0.026,5,0.51,-0.19802663536787454
episode_000606,2,0,2,0,True,0.5482084309682708,0.17463656228917213,0.026,16,0.51,-0.23138396521796142
episode_000606,2,0,2,1,True,0.5040630888954544,0.035349440410986706,0.026,9,0.51,-0.23138396521796142
episode_000607,1,0,1,0,True,0.4130371707151202,-0.22360214555712768,0.026,0,0.51,0.17327835567955346
episode_000610,1,0,1,0,True,0.39737562613105143,0.08008537322655203,0.026,3,0.51,-0.23138396521796142
episode_000611,2,0,2,0,True,0.5447744801878552,-0.192408775267215,0.026,13,0.51,0.17327835567955346
episode_000611,2,0,2,1,True,0.41429234333348003,-0.2593448404553315,0.026,0,0.51,0.17327835567955346
episode_000612,1,0,1,0,True,0.5666607028923532,0.14224305067333365,0.026,16,0.51,-0.19802663536787454
episode_000613,2,0,2,0,True,0.5468407177361932,-0.005284981203251687,0.026,14,0.51,0.16646424062890236
episode_000613,2,0,2,1,True,0.45538310430057627,-0.2903928332256459,0.026,6,0.51,0.16646424062890236
episode_000615,2,0,2,0,True,0.5790380194054129,-0.2735161895092169,0.026,12,0.51,0.17327835567955346
episode_000615,2,0,2,1,True,0.4452476284702547,-0.18081868108642815,0.026,7,0.51,0.17327835567955346
episode_000616,1,0,1,0,True,0.5160153427659353,0.16595560976571302,0.026,16,0.51,-0.19802663536787454
episode_000617,2,0,2,0,True,0.5622204162992848,-0.2521521055222095,0.026,12,0.51,0.16646424062890236
episode_000617,2,0,2,1,True,0.4591238849807779,-0.12035659567293197,0.026,7,0.51,0.16646424062890236
episode_000618,1,0,1,0,True,0.5839867796333785,-0.06193460118977357,0.026,14,0.51,-0.23138396521796142
episode_000619,1,0,1,0,True,0.5439276264103688,-0.22599342756066382,0.026,12,0.51,0.17327835567955346
episode_000620,1,0,1,0,True,0.5626246769864398,0.05257192560209,0.026,15,0.51,-0.19802663536787454
episode_000621,1,0,1,0,True,0.5355489776477694,-0.1501959548995331,0.026,13,0.51,0.16646424062890236
episode_000625,1,0,1,0,True,0.501038247687408,-0.10689818727814485,0.026,7,0.51,0.16646424062890236
episode_000626,1,0,1,0,True,0.5118006227025158,0.12142139548426499,0.026,10,0.51,-0.23138396521796142
episode_000627,1,0,1,0,True,0.4897122480464939,-0.09114496496660773,0.026,8,0.51,0.17327835567955346
episode_000628,2,0,2,0,True,0.662933821320135,0.14312932387294086,0.026,22,0.51,-0.19802663536787454
episode_000628,2,0,2,1,True,0.42466748397963827,-0.015517857259057646,0.026,2,0.51,-0.19802663536787454
episode_000630,2,1,1,1,True,0.419377043420527,0.058701811490850096,0.026,3,0.51,-0.23138396521796142
episode_000631,2,0,2,0,True,0.6291963208912286,-0.12339657399125337,0.026,19,0.51,0.17327835567955346
episode_000631,2,0,2,1,True,0.4239788554507285,-0.27927928584953476,0.026,0,0.51,0.17327835567955346
episode_000632,2,0,2,0,True,0.619527745772531,-0.014634608613037309,0.026,20,0.51,-0.19802663536787454
episode_000632,2,0,2,1,True,0.40408765609395214,0.11561262315982829,0.026,4,0.51,-0.19802663536787454
episode_000634,2,1,1,0,True,0.6369818210626988,0.09893028037211077,0.026,21,0.51,-0.23138396521796142
episode_000635,1,0,1,0,True,0.448616247247536,-0.27891687091295014,0.026,6,0.51,0.17327835567955346
episode_000636,1,0,1,0,True,0.5076014557336754,0.04468638258275303,0.026,9,0.51,-0.19802663536787454
episode_000637,1,0,1,0,True,0.44863304543848614,-0.16137601746639868,0.026,7,0.51,0.16646424062890236
episode_000638,1,0,1,0,False,0.6442350403889571,0.15240215847251704,0.026,22,0.51,-0.23138396521796142
episode_000640,2,1,1,0,True,0.6044277981488989,0.2417542548488757,0.026,23,0.51,-0.19802663536787454
episode_000641,2,1,1,0,True,0.5141648194523186,-0.2678727551872109,0.026,6,0.51,0.16646424062890236
episode_000642,2,0,2,0,True,0.463122658222969,0.12967844098910672,0.026,10,0.51,-0.23138396521796142
episode_000642,2,0,2,1,True,0.5709274542291544,0.0003090440884984526,0.026,15,0.51,-0.23138396521796142
episode_000646,2,0,2,0,True,0.48705618310646565,-0.03280274196761242,0.026,8,0.51,-0.23138396521796142
episode_000646,2,0,2,1,True,0.5428951310145459,0.219434546877553,0.026,17,0.51,-0.23138396521796142
episode_000648,1,0,1,0,False,0.6182008180965584,0.16538147196645664,0.026,22,0.51,-0.19802663536787454
episode_000649,1,0,1,0,True,0.6128769643280415,-0.05804081386294981,0.026,20,0.51,0.16646424062890236
episode_000651,2,0,2,0,True,0.4504593639669563,-0.04865776897779125,0.026,8,0.51,0.17327835567955346
episode_000651,2,0,2,1,True,0.544034387467096,-0.21630435203241907,0.026,12,0.51,0.17327835567955346
episode_000652,1,0,1,0,True,0.6404618444755182,0.22500828259345254,0.026,23,0.51,-0.19802663536787454
episode_000653,1,0,1,0,True,0.6053612553415757,-0.2593098836210883,0.026,18,0.51,0.16646424062890236
episode_000654,2,0,2,0,True,0.465783322547314,0.029725129989905265,0.026,9,0.51,-0.23138396521796142
episode_000654,2,0,2,1,True,0.5389523725652576,0.16646983615157324,0.026,16,0.51,-0.23138396521796142
episode_000655,2,1,1,0,True,0.502056623650984,-0.21723415855662084,0.026,6,0.51,0.17327835567955346
episode_000660,2,0,2,0,True,0.4019968829331951,0.14190996007168458,0.026,4,0.51,-0.19802663536787454
episode_000660,2,0,2,1,True,0.6046065197680136,-0.025800310751996708,0.026,20,0.51,-0.19802663536787454
episode_000661,1,0,1,0,True,0.6312260267512607,-0.17121461476232977,0.026,19,0.51,0.16646424062890236
episode_000662,2,0,2,0,False,0.377995825363133,0.18330091728397208,0.026,4,0.51,-0.23138396521796142
episode_000662,2,0,2,1,False,0.654058212319952,0.06407213441340805,0.026,21,0.51,-0.23138396521796142
episode_000663,1,0,1,0,True,0.40254309733604116,-0.12219785189249568,0.026,1,0.51,0.17327835567955346
episode_000665,1,0,1,0,True,0.44134062658796824,-0.09471227572231944,0.026,2,0.51,0.16646424062890236
episode_000666,2,0,2,0,True,0.40748033190574995,-0.020243096923371298,0.026,2,0.51,-0.23138396521796142
episode_000666,2,0,2,1,True,0.625921031271645,0.21834990264559762,0.026,23,0.51,-0.23138396521796142
episode_000667,1,0,1,0,True,0.4150612332550312,-0.06757148311139186,0.026,2,0.51,0.17327835567955346
episode_000668,1,0,1,0,True,0.4297576471975819,0.23009601708854158,0.026,5,0.51,-0.19802663536787454
episode_000669,1,0,1,0,True,0.40696282240201137,-0.2940049809369237,0.026,0,0.51,0.16646424062890236
episode_000670,2,0,2,0,True,0.3861200685478497,-0.01054634098251335,0.026,2,0.51,-0.23138396521796142
episode_000670,2,0,2,1,True,0.6517954847935153,0.13283108476662533,0.026,22,0.51,-0.23138396521796142
episode_000672,2,0,2,0,True,0.37936074623176425,0.0013487072869224745,0.026,3,0.51,-0.19802663536787454
episode_000672,2,0,2,1,True,0.6440135287265701,0.1527208032896109,0.026,22,0.51,-0.19802663536787454
episode_000673,1,0,1,0,True,0.42344670188951283,-0.14091195347749563,0.026,1,0.51,0.16646424062890236
episode_000674,2,1,1,1,True,0.637086060548957,-0.016238405434511785,0.026,20,0.51,-0.23138396521796142
episode_000676,2,0,2,0,True,0.5502886074341714,0.1313077795131707,0.026,16,0.51,-0.19802663536787454
episode_000676,2,0,2,1,True,0.46993240878000875,-0.02895501651331643,0.026,8,0.51,-0.19802663536787454
episode_000678,1,0,1,0,True,0.5860239426375276,0.12940295097370816,0.026,16,0.51,-0.23138396521796142
episode_000680,2,0,2,0,True,0.5534091063220018,0.1406247329159297,0.026,16,0.51,-0.19802663536787454
episode_000680,2,0,2,1,True,0.503223110569294,0.013574595540491688,0.026,9,0.51,-0.19802663536787454
episode_000681,1,0,1,0,True,0.5559781538875023,-0.098823265130398,0.026,14,0.51,0.16646424062890236
episode_000685,1,0,1,0,True,0.535862891361861,-0.025491217023410617,0.026,14,0.51,0.16646424062890236
episode_000686,2,0,2,0,True,0.5861083169409201,-0.036769679550022236,0.026,14,0.51,-0.23138396521796142
episode_000686,2,0,2,1,True,0.5068475213709768,0.22145193007817313,0.026,11,0.51,-0.23138396521796142
episode_000687,1,0,1,0,True,0.5514930545884559,-0.22374577474865226,0.026,12,0.51,0.17327835567955346
episode_000689,1,0,1,0,True,0.5476516501495562,-0.28320753164731277,0.026,12,0.51,0.16646424062890236
episode_000690,1,0,1,0,True,0.5822588692062819,0.05605415484736864,0.026,15,0.51,-0.23138396521796142
episode_000691,2,1,1,0,True,0.5290285625709292,-0.05704113462295343,0.026,14,0.51,0.17327835567955346
episode_000692,2,0,2,0,True,0.564897641314698,0.04039122471483108,0.026,15,0.51,-0.19802663536787454
episode_000692,2,0,2,1,True,0.4907985876002847,0.1737216925559483,0.026,10,0.51,-0.19802663536787454
episode_000695,2,1,1,0,True,0.5426570918506933,-0.2211429101363139,0.026,12,0.51,0.17327835567955346
episode_000696,1,0,1,0,True,0.4981743562318247,0.18119797527677795,0.026,10,0.51,-0.19802663536787454
episode_000698,2,0,2,0,True,0.6534393741340578,0.1262679416381222,0.026,22,0.51,-0.23138396521796142
episode_000698,2,0,2,1,True,0.396968244168126,-0.037254574767895135,0.026,2,0.51,-0.23138396521796142
episode_000699,2,0,2,0,True,0.6402988433776884,-0.12618479937719884,0.026,19,0.51,0.17327835567955346
episode_000699,2,0,2,1,True,0.4025468221171482,0.002152293684919578,0.026,3,0.51,0.17327835567955346
episode_000700,1,0,1,0,True,0.4796997399479914,0.15986591220867075,0.026,10,0.51,-0.19802663536787454
episode_000702,1,0,1,0,True,0.4818185630434288,-0.011986372288218,0.026,8,0.51,-0.23138396521796142
episode_000703,2,1,1,1,True,0.3949909346210526,-0.24662129977151648,0.026,0,0.51,0.17327835567955346
episode_000704,2,0,2,0,True,0.6540454092366433,-0.020031677635604414,0.026,20,0.51,-0.19802663536787454
episode_000704,2,0,2,1,True,0.3775668227945258,0.15179121928138595,0.026,4,0.51,-0.19802663536787454
episode_000705,2,1,1,1,True,0.3770674695432199,-0.19732933880096254,0.026,1,0.51,0.16646424062890236
episode_000707,2,1,1,1,True,0.4309742887883495,-0.1784340068116137,0.026,1,0.51,0.17327835567955346
episode_000709,2,1,1,0,True,0.46368816505424937,-0.2573684644225587,0.026,6,0.51,0.16646424062890236
episode_000710,2,0,2,0,True,0.4923862610155239,0.10908128734294091,0.026,10,0.51,-0.23138396521796142
episode_000710,2,0,2,1,True,0.6331181527802843,0.060948067680933735,0.026,21,0.51,-0.23138396521796142
episode_000711,2,0,2,0,True,0.48736335801999314,-0.18527738798241633,0.026,7,0.51,0.17327835567955346
episode_000711,2,0,2,1,True,0.6281432960012071,-0.25161181900749896,0.026,18,0.51,0.17327835567955346
episode_000712,2,0,2,0,True,0.44309097938647063,-0.028442551326895896,0.026,8,0.51,-0.19802663536787454
episode_000712,2,0,2,1,True,0.5435366232065227,0.11286172959402836,0.026,16,0.51,-0.19802663536787454
episode_000714,2,0,2,0,True,0.49191611942336033,0.06915834035484444,0.026,9,0.51,-0.23138396521796142
episode_000714,2,0,2,1,True,0.5777735218466193,0.19702995657411665,0.026,16,0.51,-0.23138396521796142
episode_000715,1,0,1,0,True,0.48919944567655865,-0.20527242128520656,0.026,6,0.51,0.17327835567955346
episode_000716,2,0,2,0,True,0.45562380862703383,0.23473900896252148,0.026,11,0.51,-0.19802663536787454
episode_000716,2,0,2,1,True,0.5308049234821349,-0.013538293760792311,0.026,14,0.51,-0.19802663536787454
episode_000718,1,0,1,0,True,0.49173408504740845,0.016807762645114806,0.026,9,0.51,-0.23138396521796142
episode_000719,1,0,1,0,True,0.5461142754791317,0.0005259573042345906,0.026,15,0.51,0.17327835567955346
episode_000722,2,0,2,0,True,0.43611631059163586,0.1021181728286845,0.026,4,0.51,-0.23138396521796142
episode_000722,2,0,2,1,True,0.6575635884369863,-0.05242499040668221,0.026,20,0.51,-0.23138396521796142
episode_000723,2,0,2,0,True,0.369452146190145,-0.10539697446442707,0.026,1,0.51,0.17327835567955346
episode_000723,2,0,2,1,True,0.6131962201620293,-0.2823149461119434,0.026,18,0.51,0.17327835567955346
episode_000724,1,0,1,0,True,0.6291266232681824,0.12891684631425268,0.026,22,0.51,-0.19802663536787454
episode_000725,1,0,1,0,True,0.6332211261668665,-0.07544358531489684,0.026,20,0.51,0.16646424062890236
episode_000726,2,0,2,0,True,0.38333048098834116,-0.015517368760294803,0.026,2,0.51,-0.23138396521796142
episode_000726,2,0,2,1,True,0.6132875885429929,0.28869634894029506,0.026,23,0.51,-0.23138396521796142
episode_000727,1,0,1,0,True,0.646946389386663,-0.0716623108742433,0.026,20,0.51,0.17327835567955346
episode_000730,2,0,2,0,False,0.39605427678854516,-0.02736467190926238,0.026,2,0.51,-0.23138396521796142
episode_000730,2,0,2,1,False,0.5964484030028843,0.19516175144993986,0.026,22,0.51,-0.23138396521796142
episode_000731,2,0,2,0,True,0.4260861892181288,-0.2031173563982624,0.026,0,0.51,0.17327835567955346
episode_000731,2,0,2,1,True,0.645723911088222,-0.15623741193411106,0.026,19,0.51,0.17327835567955346
episode_000732,2,1,1,1,True,0.5937272529272104,-0.005390896473723858,0.026,20,0.51,-0.19802663536787454
episode_000733,1,0,1,0,True,0.6095168265818646,-0.24536987871147958,0.026,18,0.51,0.16646424062890236
episode_000734,1,0,1,0,True,0.6414693505153575,0.06946184197128777,0.026,21,0.51,-0.23138396521796142
episode_000735,1,0,1,0,True,0.6025685512781911,0.0019339955006656777,0.026,21,0.51,0.17327835567955346
episode_000736,2,0,2,0,True,0.5634444369639832,0.17175642011470205,0.026,16,0.51,-0.19802663536787454
episode_000736,2,0,2,1,True,0.44922864930890544,-0.012879887724125683,0.026,8,0.51,-0.19802663536787454
episode_000737,2,0,2,0,True,0.5223465138498861,-0.16783777164847874,0.026,13,0.51,0.16646424062890236
episode_000737,2,0,2,1,True,0.4569598076892405,-0.3006170728292142,0.026,6,0.51,0.16646424062890236
episode_000742,2,0,2,0,True,0.5505903900164001,-0.056665482899062085,0.026,14,0.51,-0.23138396521796142
episode_000742,2,0,2,1,True,0.48306976036425775,0.23767415147599186,0.026,11,0.51,-0.23138396521796142
episode_000743,2,1,1,0,True,0.5838632795849906,-0.04257931537729801,0.026,14,0.51,0.17327835567955346
episode_000746,2,1,1,0,True,0.5355487694850789,0.06596456793101657,0.026,15,0.51,-0.23138396521796142
episode_000747,1,0,1,0,True,0.3917318391874704,-0.19699650984577435,0.026,1,0.51,0.17327835567955346
episode_000748,2,0,2,0,True,0.5282359569829167,0.2556841875522115,0.026,17,0.51,-0.19802663536787454
episode_000748,2,0,2,1,True,0.5031545745263695,-0.00012684315311516092,0.026,8,0.51,-0.19802663536787454
episode_000750,1,0,1,0,True,0.43194751006984194,0.13658026310111787,0.026,4,0.51,-0.23138396521796142
episode_000751,2,0,2,0,True,0.6325628531346423,0.1277641916905204,0.026,22,0.51,-0.2455270450998372
episode_000751,2,0,2,1,True,0.38482602713050357,-0.041524755208438104,0.026,2,0.51,-0.2455270450998372
episode_000752,1,0,1,0,True,0.4324244277083871,-0.00412208277576763,0.026,2,0.51,-0.1775204619674452
episode_000754,1,0,1,0,False,0.40028795806129314,0.2666621040597337,0.026,5,0.51,-0.24165228313839224
episode_000755,2,0,2,0,True,0.592723807264837,0.13516496919767015,0.026,22,0.51,-0.2455270450998372
episode_000755,2,0,2,1,True,0.4273864413821593,0.05948284564335492,0.026,3,0.51,-0.2455270450998372
episode_000756,2,0,2,0,True,0.654032644836366,-0.007599105824793298,0.026,20,0.51,-0.1775204619674452
episode_000756,2,0,2,1,True,0.41576633960064163,0.21636707038316388,0.026,5,0.51,-0.1775204619674452
episode_000757,2,0,2,0,True,0.6353524877179946,-0.029398550058445577,0.026,20,0.51,0.22235008797807299
episode_000757,2,0,2,1,True,0.4198056686439454,-0.2529518796060478,0.026,0,0.51,0.22235008797807299
episode_000758,1,0,1,0,True,0.39881265080592676,0.0017937720722224573,0.026,3,0.51,-0.24165228313839224
episode_000759,1,0,1,0,True,0.43077873218894835,0.02574753152789904,0.026,3,0.51,-0.2455270450998372
episode_000760,1,0,1,0,True,0.5264083568246601,0.1109008594981746,0.026,16,0.51,-0.1775204619674452
episode_000762,2,0,2,0,True,0.6110793017352589,0.06911147888859287,0.026,21,0.51,-0.24165228313839224
episode_000762,2,0,2,1,True,0.41995896696470125,0.1125365099486979,0.026,4,0.51,-0.24165228313839224
episode_000763,2,0,2,0,True,0.6143938631763832,0.25997522155575187,0.026,23,0.51,-0.2455270450998372
episode_000763,2,0,2,1,True,0.425664197534225,-0.023615447197622277,0.026,2,0.51,-0.2455270450998372
episode_000764,2,0,2,0,True,0.49395388287180153,0.12152014048728137,0.026,10,0.51,-0.1775204619674452
episode_000764,2,0,2,1,True,0.5822447715444393,-0.003987854304999469,0.026,14,0.51,-0.1775204619674452
episode_000765,2,0,2,0,True,0.4959414302533402,-0.11019806083485559,0.026,7,0.51,0.22235008797807299
episode_000765,2,0,2,1,True,0.5683796509336059,0.017357880096298312,0.026,15,0.51,0.22235008797807299
episode_000767,1,0,1,0,True,0.5828313784473365,0.19157587803037343,0.026,16,0.51,-0.2455270450998372
episode_000769,2,0,2,0,False,0.48297093233425237,-0.11832092651912701,0.026,7,0.51,0.22235008797807299
episode_000769,2,0,2,1,False,0.5299679451403367,-0.28353247566612316,0.026,12,0.51,0.22235008797807299
episode_000770,2,0,2,0,True,0.4853808686489751,-0.03951177390602418,0.026,8,0.51,-0.24165228313839224
episode_000770,2,0,2,1,True,0.5696832716959156,0.10538075599663838,0.026,16,0.51,-0.24165228313839224
episode_000771,1,0,1,0,True,0.563849741379183,-0.044898368915825056,0.026,14,0.51,-0.2455270450998372
episode_000772,2,0,2,0,True,0.4914317073737928,0.07895457454025483,0.026,9,0.51,-0.1775204619674452
episode_000772,2,0,2,1,True,0.639118675322901,0.1330678150852881,0.026,22,0.51,-0.1775204619674452
episode_000773,1,0,1,0,True,0.5437871975489048,-0.21689173332723877,0.026,12,0.51,0.22235008797807299
episode_000777,2,1,1,1,True,0.5264891599692239,-0.12548635951380321,0.026,13,0.51,0.22235008797807299
episode_000778,2,0,2,0,True,0.3905698391531319,0.1874672533797913,0.026,4,0.51,-0.24165228313839224
episode_000778,2,0,2,1,True,0.6281418851457051,-0.03572458080081915,0.026,20,0.51,-0.24165228313839224
episode_000779,2,0,2,0,True,0.3989200132507015,0.12990583998609753,0.026,4,0.51,-0.2455270450998372
episode_000779,2,0,2,1,True,0.6514410842225884,0.020988061413802578,0.026,21,0.51,-0.2455270450998372
episode_000784,2,0,2,0,False,0.4365869295328144,-0.0028710798051181513,0.026,2,0.51,-0.1775204619674452
episode_000784,2,0,2,1,False,0.5973452798827448,0.278422965272011,0.026,23,0.51,-0.1775204619674452
episode_000785,1,0,1,0,True,0.5718463175182664,-0.21662569348026672,0.026,12,0.51,0.22235008797807299
episode_000786,1,0,1,0,True,0.5153466381015982,0.04885750284662974,0.026,15,0.51,-0.24165228313839224
episode_000787,1,0,1,0,True,0.45759828336703295,0.173442104594529,0.026,10,0.51,-0.2455270450998372
episode_000790,2,1,1,1,False,0.639962199917542,0.17751596904169845,0.026,22,0.51,-0.24165228313839224
episode_000793,1,0,1,0,True,0.5042778200588446,-0.03882578380846636,0.026,8,0.51,0.22235008797807299
episode_000794,1,0,1,0,True,0.4432974999301946,-0.02194560383482269,0.026,8,0.51,-0.24165228313839224
episode_000795,1,0,1,0,True,0.5102338090822163,0.25265670349852504,0.026,11,0.51,-0.2455270450998372
episode_000796,1,0,1,0,True,0.46544725920676,0.07020550113904102,0.026,9,0.51,-0.1775204619674452
episode_000797,2,0,2,0,True,0.3709662022389422,0.0003364109857609725,0.026,3,0.51,0.22235008797807299
episode_000797,2,0,2,1,True,0.6282958663570832,-0.1338953562622489,0.026,19,0.51,0.22235008797807299
episode_000798,1,0,1,0,True,0.45484218982200103,0.07288036850555571,0.026,9,0.51,-0.24165228313839224
episode_000799,2,0,2,0,True,0.39339235021716634,0.21204379517155764,0.026,5,0.51,-0.2455270450998372
episode_000799,2,0,2,1,True,0.6364164314354894,-0.02483809434739906,0.026,20,0.51,-0.2455270450998372
episode_000800,2,0,2,0,True,0.5295657032979838,0.11518670313679792,0.026,16,0.51,-0.1775204619674452
episode_000800,2,0,2,1,True,0.39409692147725284,0.0919160481954612,0.026,3,0.51,-0.1775204619674452
episode_000801,2,0,2,0,True,0.5850382066582872,-0.1018024598243158,0.026,13,0.51,0.22235008797807299
episode_000801,2,0,2,1,True,0.48290915131680956,0.03500871229077589,0.026,9,0.51,0.22235008797807299
episode_000803,2,1,1,0,True,0.5260647452531655,-0.04375715958335864,0.026,14,0.51,-0.2455270450998372
episode_000804,2,0,2,0,True,0.5259446478935152,-0.004706298207925577,0.026,14,0.51,-0.1775204619674452
episode_000804,2,0,2,1,True,0.454507854252766,0.18574305806312685,0.026,10,0.51,-0.1775204619674452
episode_000805,2,0,2,0,False,0.53344655199961,0.035904345248033515,0.026,15,0.51,0.22235008797807299
episode_000805,2,0,2,1,False,0.4650803988103739,-0.09967285772790432,0.026,7,0.51,0.22235008797807299
episode_000807,1,0,1,0,True,0.6456323124849588,0.20090145208248283,0.026,22,0.51,-0.2455270450998372
episode_000810,2,1,1,1,True,0.5014607930759731,-0.05630912544153364,0.026,8,0.51,-0.24165228313839224
episode_000813,1,0,1,0,True,0.6146584494930458,-0.009130498952783131,0.026,20,0.51,0.22235008797807299
episode_000814,1,0,1,0,True,0.6556771427401316,-0.052705061630994504,0.026,20,0.51,-0.24165228313839224
episode_000815,1,0,1,0,False,0.6144517433195404,0.2725586483349472,0.026,23,0.51,-0.2455270450998372
episode_000816,1,0,1,0,True,0.6326442165377463,0.04561349308625468,0.026,21,0.51,-0.1775204619674452
episode_000817,2,1,1,0,True,0.6034483284236922,-0.23449620670836538,0.026,18,0.51,0.22235008797807299
episode_000818,2,0,2,0,True,0.6527006796652353,0.1222551064419977,0.026,22,0.51,-0.24165228313839224
episode_000818,2,0,2,1,True,0.40077207665159487,0.03927835921446142,0.026,3,0.51,-0.24165228313839224
episode_000820,1,0,1,0,True,0.608959025826422,0.07567421237388386,0.026,21,0.51,-0.1775204619674452
episode_000822,2,0,2,0,True,0.6513388390414316,-0.02177742451075798,0.026,20,0.51,-0.24165228313839224
episode_000822,2,0,2,1,True,0.4387378394781046,0.25755818317233775,0.026,5,0.51,-0.24165228313839224
episode_000823,1,0,1,0,True,0.4387429232966008,0.1652140724810462,0.026,4,0.51,-0.2455270450998372
episode_000824,2,0,2,0,True,0.6183963961360537,-0.0018252339237152804,0.026,20,0.51,-0.1775204619674452
episode_000824,2,0,2,1,True,0.4281760368277424,0.1400865798393357,0.026,4,0.51,-0.1775204619674452
episode_000827,2,0,2,0,False,0.6300678685092815,0.09901416733267193,0.026,21,0.51,-0.2455270450998372
episode_000827,2,0,2,1,False,0.39286971011988514,0.1124004363846281,0.026,4,0.51,-0.2455270450998372
episode_000828,1,0,1,0,True,0.3773825832607384,0.13660102912418265,0.026,4,0.51,-0.1775204619674452
episode_000829,2,0,2,0,True,0.6033722547832154,-0.21788544383332237,0.026,18,0.51,0.22235008797807299
episode_000829,2,0,2,1,True,0.39252750751033666,-0.15162183216772712,0.026,1,0.51,0.22235008797807299
episode_000830,2,0,2,0,True,0.47783225597911855,0.1891810263807224,0.026,10,0.51,-0.24165228313839224
episode_000830,2,0,2,1,True,0.5368553868166697,-0.04969999881159196,0.026,14,0.51,-0.24165228313839224
