episode_id,blue_cube_count,red_cube_count,successful,completed,failed,scenario_mode,seed,progress_stage,num_blue_total,num_preplaced,num_remaining,preplaced_blue_cube_names,start_position_stratum,start_ee_position_fallback,start_ee_position_fallback_shift_m,start_ee_reached,start_ee_yaw_requested_deg,start_ee_yaw_offset_deg,start_ee_yaw_fallback_scale,start_ee_yaw_error_deg,start_ee_orientation_reached,trajectory_modes,recovery_planned,recovery_augmented,recovery_completed,solver_recovery_attempts,solver_recovery_total_attempts,failure_reason,failed_state,slot_index,frames,duration_s,path_length_m,displacement_m,x_min_m,x_max_m,x_span_m,y_min_m,y_max_m,y_span_m,z_min_m,z_max_m,z_span_m
episode_000799,1,2,True,True,False,blue_tray,91805,0,1,0,1,,3,False,0.0,True,,,,0.0689,True,direct,False,False,False,0,0,,,1,310,20.6,1.0561036759138576,0.3754017407659551,0.4340240955352783,0.6329059600830078,0.1988818645477295,-0.1431887149810791,0.22082817554473877,0.36401689052581787,0.032480835914611816,0.2991120219230652,0.26663118600845337
episode_000800,2,2,True,True,False,blue_tray,91806,0,2,0,2,,59,False,0.0,True,,,,0.1005,True,direct;direct,False,False,False,0,0,,,2,588,39.13333333333333,2.1864055004602823,0.3203505561369983,0.43416333198547363,0.6551165580749512,0.22095322608947754,-0.1591482162475586,0.27704834938049316,0.43619656562805176,0.03319379687309265,0.49250248074531555,0.4593086838722229
episode_000801,2,2,True,True,False,blue_tray,91807,1,2,1,1,blue_cube_1,,False,0.0,True,-11.8395,-11.8395,1.0,2.2927,True,direct;preplaced,False,False,False,0,0,,,2,289,19.2,0.9346087490899129,0.099872116910155,0.47588133811950684,0.5670996904373169,0.09121835231781006,-0.17698097229003906,0.11415112018585205,0.2911320924758911,0.03324158489704132,0.22164812684059143,0.1884065419435501
episode_000802,1,2,True,True,False,blue_tray,91808,0,1,0,1,,40,False,0.0,True,,,,0.07,True,recovery,True,True,True,0,0,,,1,283,18.8,1.0934010939024674,0.45319749863520875,0.5083872079849243,0.6249984502792358,0.11661124229431152,-0.20435941219329834,0.17615914344787598,0.3805185556411743,0.033141061663627625,0.4458475112915039,0.4127064496278763
episode_000803,1,2,True,True,False,blue_tray,91809,0,1,0,1,,56,False,0.0,True,,,,0.0599,True,direct,False,False,False,0,0,,,1,326,21.666666666666668,1.1196749495261904,0.5663285036879302,0.5084364414215088,0.6345245838165283,0.12608814239501953,-0.2581770420074463,0.2187337875366211,0.4769108295440674,0.0328589528799057,0.47433173656463623,0.44147278368473053
episode_000804,1,2,False,False,True,blue_tray,91810,0,1,0,1,,70,False,0.0,True,,,,0.1027,True,direct,False,False,False,1,1,solver_recovery_exhausted,align_yaw,0,349,23.2,1.1398354517541938,0.3619372501674236,0.4089384078979492,0.6219279766082764,0.21298956871032715,0.003294706344604492,0.23462677001953125,0.23133206367492676,0.12331105023622513,0.41484901309013367,0.29153796285390854
episode_000805,2,2,True,True,False,blue_tray,91811,0,2,0,2,,14,False,0.0,True,,,,0.0254,True,direct;direct,False,False,False,0,0,,,2,564,37.53333333333333,1.926064248786553,0.46840683532267435,0.379191517829895,0.5600544214248657,0.1808629035949707,-0.18245792388916016,0.1589597463607788,0.34141767024993896,0.03067062795162201,0.4796506464481354,0.44898001849651337
episode_000806,1,2,True,True,False,blue_tray,91812,0,1,0,1,,43,False,0.0,True,,,,0.07,True,direct,False,False,False,0,0,,,1,227,15.066666666666666,0.9637555683001222,0.35977743844478705,0.40054285526275635,0.5645571947097778,0.16401433944702148,-0.0875699520111084,0.17497777938842773,0.26254773139953613,0.03367207199335098,0.4280574917793274,0.3943854197859764
episode_000807,2,2,True,True,False,blue_tray,91813,1,2,1,1,blue_cube_1,,False,0.0,True,33.1247,33.1247,1.0,2.4084,True,direct;preplaced,False,False,False,0,0,,,2,224,14.866666666666667,0.934422637060728,0.1729985538533896,0.4115025997161865,0.6354632377624512,0.22396063804626465,-0.007829666137695312,0.24494504928588867,0.252774715423584,0.032863520085811615,0.26421189308166504,0.23134837299585342
episode_000808,2,2,True,True,False,blue_tray,91814,0,2,0,2,,28,False,0.0,True,,,,0.0505,True,direct;direct,False,False,False,0,0,,,2,551,36.666666666666664,1.8334549358365875,0.3213468180523849,0.45552659034729004,0.6289944648742676,0.17346787452697754,-0.1626732349395752,0.18117332458496094,0.34384655952453613,0.03318396955728531,0.39001035690307617,0.35682638734579086
episode_000809,2,2,True,True,False,blue_tray,91815,1,2,1,1,blue_cube_1,,False,0.0,True,5.4946,5.4946,1.0,2.4485,True,direct;preplaced,False,False,False,0,0,,,2,296,19.666666666666668,0.9324872936687648,0.10938896326029511,0.4795665740966797,0.6354788541793823,0.15591228008270264,-0.20467019081115723,0.06055283546447754,0.26522302627563477,0.03326883167028427,0.2552502155303955,0.22198138386011124
episode_000810,2,2,False,False,True,blue_tray,91816,0,2,0,2,,58,False,0.0,True,,,,0.0715,True,recovery;direct,True,False,False,0,0,transport_stall,move_above_slot,1,532,35.4,1.9094223323047153,0.2504771721909548,0.4470590353012085,0.6390084028244019,0.19194936752319336,-0.1846764087677002,0.17609691619873047,0.36077332496643066,0.03071478009223938,0.3629889488220215,0.3322741687297821
episode_000811,1,2,True,True,False,blue_tray,91817,0,1,0,1,,44,False,0.0,True,,,,0.0634,True,direct,False,False,False,0,0,,,1,249,16.53333333333333,0.969644691879253,0.4017946943300682,0.3934664726257324,0.5485696792602539,0.15510320663452148,-0.06528067588806152,0.21817898750305176,0.2834596633911133,0.03333902359008789,0.469663143157959,0.4363241195678711
episode_000812,2,2,True,True,False,blue_tray,91818,1,2,1,1,blue_cube_0,,False,0.0,True,18.0468,18.0468,1.0,2.4733,True,preplaced;direct,False,False,False,0,0,,,2,262,17.4,0.7528389768701341,0.07226319399328908,0.44341492652893066,0.5627505779266357,0.11933565139770508,-0.15929317474365234,0.022803544998168945,0.1820967197418213,0.033478930592536926,0.20598654448986053,0.1725076138973236
episode_000813,2,2,False,False,True,blue_tray,91819,0,2,0,2,,29,False,0.0,True,,,,0.0337,True,direct;recovery,True,False,False,1,1,solver_recovery_exhausted,approach,1,882,58.733333333333334,2.263765102442992,0.3811172930440928,0.4454512596130371,0.5973718166351318,0.15192055702209473,-0.18264102935791016,0.09683263301849365,0.2794736623764038,0.029585503041744232,0.4796985685825348,0.45011306554079056
episode_000814,1,2,True,True,False,blue_tray,91820,0,1,0,1,,60,False,0.0,True,,,,0.0814,True,direct,False,False,False,0,0,,,1,273,18.133333333333333,0.873319931353514,0.27776108036216296,0.4232935905456543,0.6387789249420166,0.2154853343963623,-0.049783945083618164,0.16998028755187988,0.21976423263549805,0.03356117010116577,0.31707963347435,0.2835184633731842
episode_000815,2,2,False,False,True,blue_tray,91821,0,2,0,2,,9,False,0.0,True,,,,0.0461,True,direct;direct,False,False,False,0,0,transport_stall,place_descend,0,272,18.066666666666666,0.7925258551009625,0.2061716766942576,0.38744330406188965,0.4806637763977051,0.09322047233581543,-0.007586002349853516,0.20697402954101562,0.21456003189086914,0.03023199737071991,0.2953771650791168,0.2651451677083969
episode_000816,2,2,True,True,False,blue_tray,91822,0,2,0,2,,55,False,0.0,True,,,,0.0548,True,direct;direct,False,False,False,0,0,,,2,507,33.733333333333334,2.050002720347094,0.2777861299630004,0.38608360290527344,0.6671555042266846,0.28107190132141113,-0.2263045310974121,0.16128015518188477,0.3875846862792969,0.032828256487846375,0.43623679876327515,0.40340854227542877
episode_000817,1,2,True,True,False,blue_tray,91823,0,1,0,1,,37,False,0.0,True,,,,0.0607,True,direct,False,False,False,0,0,,,1,354,23.53333333333333,1.348461641318178,0.2581658004603647,0.37619340419769287,0.5956945419311523,0.21950113773345947,-0.261263370513916,0.2060791254043579,0.4673424959182739,0.03347455710172653,0.4171600937843323,0.38368553668260574
episode_000818,2,2,False,False,True,blue_tray,91824,0,2,0,2,,32,False,0.0,True,,,,0.0266,True,direct;direct,False,False,False,1,1,transport_stall,place_descend,1,1054,70.2,3.2698715163217473,0.47124429289657505,0.3921620845794678,0.5834808349609375,0.19131875038146973,-0.1790534257888794,0.17911648750305176,0.35816991329193115,0.029344618320465088,0.5236421823501587,0.4942975640296936
episode_000819,2,2,True,True,False,blue_tray,91825,0,2,0,2,,69,True,0.05318,True,,,,0.0001,True,direct;recovery,True,False,False,0,0,,,2,633,42.13333333333333,2.1567365443283792,0.10543650485910454,0.41008782386779785,0.6372838020324707,0.22719597816467285,-0.1870267391204834,0.21843087673187256,0.40545761585235596,0.03330041468143463,0.26183339953422546,0.22853298485279083
episode_000820,1,2,True,True,False,blue_tray,91826,0,1,0,1,,10,False,0.0,True,,,,0.0256,True,direct,False,False,False,0,0,,,1,320,21.266666666666666,1.117134563576844,0.3403723951472958,0.3761937618255615,0.5078375339508057,0.13164377212524414,-0.16308319568634033,0.2727534770965576,0.43583667278289795,0.033472366631031036,0.3684055209159851,0.33493315428495407
episode_000821,2,2,True,True,False,blue_tray,91827,0,2,0,2,,54,False,0.0,True,,,,0.059,True,direct;direct,False,False,False,0,0,,,2,492,32.733333333333334,1.969567131256491,0.1711964246161033,0.42241668701171875,0.6345202922821045,0.21210360527038574,-0.2305288314819336,0.11930358409881592,0.3498324155807495,0.03287813812494278,0.3352612257003784,0.30238308757543564
episode_000822,2,2,True,True,False,blue_tray,91828,0,2,0,2,,15,False,0.0,True,,,,0.05,True,direct;direct,False,False,False,0,0,,,2,492,32.733333333333334,1.8235730483407888,0.18175408994542835,0.3772517442703247,0.5719044208526611,0.19465267658233643,-0.10610926151275635,0.2512531280517578,0.35736238956451416,0.029287494719028473,0.26465219259262085,0.23536469787359238
episode_000823,2,2,False,False,True,blue_tray,91829,0,2,0,2,,5,False,0.0,True,,,,0.08,True,recovery;direct,True,False,False,0,0,transport_stall,move_above_slot,1,548,36.46666666666667,2.0755799576804623,0.4027276271535467,0.378908634185791,0.6288981437683105,0.24998950958251953,-0.14346790313720703,0.22023379802703857,0.3637017011642456,0.032462187111377716,0.5250022411346436,0.49254005402326584
episode_000824,2,2,True,True,False,blue_tray,91830,0,2,0,2,,61,False,0.0,True,,,,0.12,True,direct;direct,False,False,False,0,0,,,2,524,34.86666666666667,1.8210915847017421,0.28428218282557893,0.4427785873413086,0.6418087482452393,0.19903016090393066,-0.15953123569488525,0.14412212371826172,0.303653359413147,0.03175646811723709,0.4261075258255005,0.3943510577082634
episode_000825,1,2,True,True,False,blue_tray,91831,0,1,0,1,,23,False,0.0,True,,,,0.069,True,recovery,True,True,True,0,0,,,1,298,19.8,1.1982093230119966,0.28405103217930117,0.46416711807250977,0.5097044706344604,0.045537352561950684,-0.2064647674560547,0.1513969898223877,0.3578617572784424,0.033524252474308014,0.46925780177116394,0.4357335492968559
episode_000826,2,2,True,True,False,blue_tray,91832,1,2,1,1,blue_cube_1,,False,0.0,True,-16.6124,-16.6124,1.0,2.2611,True,direct;preplaced,False,False,False,0,0,,,2,282,18.733333333333334,1.0797337809656844,0.09347257492354205,0.4738905429840088,0.5575776100158691,0.08368706703186035,-0.20033478736877441,0.16925787925720215,0.36959266662597656,0.03218500316143036,0.22221189737319946,0.1900268942117691
episode_000827,2,2,True,True,False,blue_tray,91833,0,2,0,2,,13,False,0.0,True,,,,0.0055,True,recovery;direct,True,False,False,0,0,,,2,588,39.13333333333333,2.1679417770403813,0.2795001955299313,0.43813133239746094,0.6407473087310791,0.20261597633361816,-0.12464523315429688,0.22388970851898193,0.3485349416732788,0.03277711570262909,0.43713366985321045,0.40435655415058136
episode_000828,2,2,True,True,False,blue_tray,91834,0,2,0,2,,12,False,0.0,True,,,,0.0189,True,direct;direct,False,False,False,0,0,,,2,429,28.53333333333333,1.7023395038587812,0.34690435415106524,0.3992791175842285,0.6624290943145752,0.2631499767303467,-0.1650010347366333,0.16216444969177246,0.32716548442840576,0.031292133033275604,0.3027316927909851,0.2714395597577095
episode_000829,2,2,True,True,False,blue_tray,91835,0,2,0,2,,8,False,0.0,True,,,,0.0592,True,direct;direct,False,False,False,0,0,,,2,577,38.4,2.058963724734901,0.40754831565245064,0.4145011901855469,0.6572492122650146,0.24274802207946777,-0.18271470069885254,0.16493213176727295,0.3476468324661255,0.03303319215774536,0.5196433067321777,0.4866101145744324
episode_000830,2,2,True,True,False,blue_tray,91836,1,2,1,1,blue_cube_1,,False,0.0,True,-9.5994,-9.5994,1.0,2.2827,True,direct;preplaced,False,False,False,0,0,,,2,208,13.799999999999999,0.7971768211774402,0.07562976421286859,0.4933192729949951,0.559937596321106,0.06661832332611084,-0.03663492202758789,0.1897592544555664,0.2263941764831543,0.03305429220199585,0.21732589602470398,0.18427160382270813
episode_000831,2,2,True,True,False,blue_tray,91837,1,2,1,1,blue_cube_0,,False,0.0,True,30.1964,30.1964,1.0,2.4971,True,preplaced;direct,False,False,False,0,0,,,2,317,21.066666666666666,1.0703325050337216,0.1429970048388048,0.36945509910583496,0.5601470470428467,0.19069194793701172,-0.10031890869140625,0.21598470211029053,0.3163036108016968,0.0334380641579628,0.26626870036125183,0.23283063620328903
episode_000832,1,2,True,True,False,blue_tray,91838,0,1,0,1,,39,False,0.0,True,,,,0.0641,True,direct,False,False,False,0,0,,,1,240,15.933333333333334,0.9954092436516023,0.1034312317025175,0.4394657611846924,0.5798661708831787,0.14040040969848633,-0.18845462799072266,0.12626385688781738,0.31471848487854004,0.0326421856880188,0.25613200664520264,0.22348982095718384
episode_000833,2,2,True,True,False,blue_tray,91839,1,2,1,1,blue_cube_1,,False,0.0,True,18.6188,18.6188,1.0,2.4403,True,recovery;preplaced,True,True,True,0,0,,,2,242,16.066666666666666,0.8936953888117887,0.1544025435484923,0.4144446849822998,0.629749059677124,0.21530437469482422,-0.18021392822265625,0.023673295974731445,0.2038872241973877,0.033140502870082855,0.21672874689102173,0.18358824402093887
episode_000834,2,2,True,True,False,blue_tray,91840,0,2,0,2,,3,False,0.0,True,,,,0.0809,True,direct;direct,False,False,False,0,0,,,2,496,33.0,1.7314132778918785,0.3888551303104809,0.38268494606018066,0.5629687309265137,0.180283784866333,-0.16689860820770264,0.17033028602600098,0.3372288942337036,0.03333312273025513,0.2679251730442047,0.23459205031394958
episode_000835,2,2,False,False,True,blue_tray,91841,0,2,0,2,,40,False,0.0,True,,,,0.0687,True,direct;direct,False,False,False,0,0,transport_stall,move_above_slot,1,590,39.266666666666666,2.413687732309755,0.41536440168163696,0.40546131134033203,0.5864095687866211,0.18094825744628906,-0.29380154609680176,0.22084569931030273,0.5146472454071045,0.033134788274765015,0.4211050868034363,0.38797029852867126
episode_000836,2,2,True,True,False,blue_tray,91842,1,2,1,1,blue_cube_0,,False,0.0,True,20.1326,20.1326,1.0,2.4388,True,preplaced;direct,False,False,False,0,0,,,2,259,17.2,0.9057519340941284,0.10033227545731224,0.3718879222869873,0.5611517429351807,0.18926382064819336,-0.1917250156402588,0.05573225021362305,0.24745726585388184,0.033601999282836914,0.21252289414405823,0.1789208948612213
episode_000837,2,2,True,True,False,blue_tray,91843,0,2,0,2,,70,False,0.0,True,,,,0.1304,True,direct;direct,False,False,False,0,0,,,2,589,39.2,1.893220755246987,0.45775620264489236,0.4585440158843994,0.6175121068954468,0.15896809101104736,-0.17990732192993164,0.28059685230255127,0.4605041742324829,0.03298800438642502,0.37025344371795654,0.3372654393315315
episode_000838,1,2,True,True,False,blue_tray,91844,0,1,0,1,,66,False,0.0,True,,,,0.1458,True,direct,False,False,False,0,0,,,1,269,17.866666666666667,0.8842751145782307,0.19810198153012296,0.4578145742416382,0.6732321977615356,0.21541762351989746,-0.03452789783477783,0.17438578605651855,0.2089136838912964,0.033447861671447754,0.2917756140232086,0.25832775235176086
episode_000839,2,2,False,False,True,blue_tray,91845,0,2,0,2,,43,False,0.0,True,,,,0.0764,True,direct;direct,False,False,False,0,0,transport_stall,move_above_slot,1,613,40.8,2.1530601824717044,0.25597265633621497,0.44225454330444336,0.5984618663787842,0.15620732307434082,-0.2319192886352539,0.2238537073135376,0.4557729959487915,0.03221137821674347,0.3957933485507965,0.36358197033405304
episode_000840,2,2,True,True,False,blue_tray,91846,0,2,0,2,,44,False,0.0,True,,,,0.051,True,direct;direct,False,False,False,0,0,,,2,507,33.733333333333334,1.944096517136981,0.3531925394993336,0.4508798122406006,0.625216007232666,0.17433619499206543,-0.16284716129302979,0.111297607421875,0.2741447687149048,0.031915344297885895,0.4956403970718384,0.4637250527739525
episode_000841,2,2,True,True,False,blue_tray,91847,0,2,0,2,,60,False,0.0,True,,,,0.0824,True,direct;direct,False,False,False,0,0,,,2,572,38.06666666666666,1.957539985449133,0.21371781724843597,0.4517630338668823,0.6763039827346802,0.22454094886779785,-0.18157577514648438,0.20938432216644287,0.39096009731292725,0.03283984214067459,0.30282431840896606,0.2699844762682915
episode_000842,1,2,True,True,False,blue_tray,91848,0,1,0,1,,16,False,0.0,True,,,,0.0132,True,direct,False,False,False,0,0,,,1,423,28.133333333333333,1.2650944431591498,0.28846660241210204,0.3824954032897949,0.5212358236312866,0.1387404203414917,-0.05653083324432373,0.2670774459838867,0.32360827922821045,0.032059527933597565,0.41133636236190796,0.3792768344283104
episode_000843,1,2,True,True,False,blue_tray,91849,0,1,0,1,,27,False,0.0,True,,,,0.0479,True,direct,False,False,False,0,0,,,1,260,17.266666666666666,1.0999462035064849,0.24612788365227195,0.45638060569763184,0.5082595348358154,0.051878929138183594,-0.22564291954040527,0.21926617622375488,0.44490909576416016,0.033307649195194244,0.32103514671325684,0.2877274975180626
episode_000844,2,2,True,True,False,blue_tray,91850,0,2,0,2,,37,False,0.0,True,,,,0.0636,True,direct;direct,False,False,False,0,0,,,2,497,33.06666666666666,2.030268494635676,0.2568167938048929,0.4547269344329834,0.6376395225524902,0.18291258811950684,-0.2938542366027832,0.19193100929260254,0.48578524589538574,0.03258614242076874,0.40837362408638,0.37578748166561127
episode_000845,2,2,False,False,True,blue_tray,91851,0,2,0,2,,10,False,0.0,True,,,,0.0373,True,direct;direct,False,False,False,1,1,solver_recovery_exhausted,approach,1,828,55.13333333333333,2.1979313663924867,0.3173669821113381,0.4285721778869629,0.5988389253616333,0.1702667474746704,-0.18373966217041016,0.09985709190368652,0.2835967540740967,0.029542185366153717,0.3817029595375061,0.3521607741713524
episode_000846,2,2,True,True,False,blue_tray,91852,0,2,0,2,,23,False,0.0,True,,,,0.0607,True,direct;direct,False,False,False,0,0,,,2,494,32.86666666666667,1.9431356771180797,0.43452863653978363,0.40714752674102783,0.5747945308685303,0.16764700412750244,-0.1244356632232666,0.17421603202819824,0.29865169525146484,0.033253900706768036,0.5052182674407959,0.47196436673402786
episode_000847,1,2,True,True,False,blue_tray,91853,0,1,0,1,,17,False,0.0,True,,,,0.0288,True,direct,False,False,False,0,0,,,1,265,17.6,1.2004968148790687,0.34001429004162315,0.37253904342651367,0.50777268409729,0.13523364067077637,-0.10907936096191406,0.25559449195861816,0.3646738529205322,0.0331566259264946,0.4991878569126129,0.4660312309861183
episode_000848,2,2,True,True,False,blue_tray,91854,1,2,1,1,blue_cube_1,,False,0.0,True,-44.5516,-44.5516,1.0,2.3938,True,direct;preplaced,False,False,False,0,0,,,2,275,18.266666666666666,0.9103074711207673,0.17675582926498742,0.39288830757141113,0.5623996257781982,0.1695113182067871,-0.1696072816848755,0.06989932060241699,0.23950660228729248,0.031981900334358215,0.2803451120853424,0.2483632117509842
episode_000849,2,2,True,True,False,blue_tray,91855,0,2,0,2,,66,False,0.0,True,,,,0.1634,True,direct;direct,False,False,False,0,0,,,2,576,38.333333333333336,1.7810751824936788,0.3513217819431073,0.4296262264251709,0.6148560047149658,0.18522977828979492,-0.18193578720092773,0.12471508979797363,0.30665087699890137,0.03331492841243744,0.35170090198516846,0.318385973572731
episode_000850,2,2,True,True,False,blue_tray,91856,1,2,1,1,blue_cube_1,,False,0.0,True,-38.685,-19.3425,0.5,2.45,True,direct;preplaced,False,False,False,0,0,,,2,306,20.333333333333332,0.9984665846125823,0.10438478724912936,0.39744675159454346,0.5603293180465698,0.16288256645202637,-0.12986385822296143,0.17059922218322754,0.30046308040618896,0.033180221915245056,0.21370837092399597,0.18052814900875092
episode_000851,1,2,True,True,False,blue_tray,91857,0,1,0,1,,68,False,0.0,True,,,,0.126,True,direct,False,False,False,0,0,,,1,268,17.8,1.172433446460618,0.32057886865614016,0.5075781345367432,0.6386148929595947,0.13103675842285156,-0.1584033966064453,0.2202988862991333,0.3787022829055786,0.032853513956069946,0.4653733968734741,0.4325198829174042
episode_000852,2,2,True,True,False,blue_tray,91858,0,2,0,2,,27,False,0.0,True,,,,0.046,True,direct;direct,False,False,False,0,0,,,2,534,35.53333333333333,1.8394334827597212,0.2683842160375108,0.3870351314544678,0.562002420425415,0.17496728897094727,-0.16203200817108154,0.14396977424621582,0.30600178241729736,0.03322788327932358,0.3495250642299652,0.31629718095064163
episode_000853,1,2,True,True,False,blue_tray,91859,0,1,0,1,,2,False,0.0,True,,,,0.0721,True,direct,False,False,False,0,0,,,1,404,26.866666666666667,1.432858844589925,0.27958435489593614,0.4410839080810547,0.5832488536834717,0.142164945602417,-0.24043917655944824,0.1938483715057373,0.43428754806518555,0.032502517104148865,0.4559161067008972,0.42341358959674835
episode_000854,2,2,True,True,False,blue_tray,91860,0,2,0,2,,17,False,0.0,True,,,,0.0246,True,direct;direct,False,False,False,1,1,,,2,1214,80.86666666666666,3.433030369104516,0.3784583632955901,0.37201201915740967,0.5791938304901123,0.20718181133270264,-0.18605399131774902,0.3032503128051758,0.4893043041229248,0.03024313598871231,0.4879671037197113,0.457723967730999
episode_000855,2,2,True,True,False,blue_tray,91861,0,2,0,2,,68,False,0.0,True,,,,0.1202,True,recovery;direct,True,False,False,0,0,,,2,732,48.733333333333334,2.307756150480355,0.31619858616738894,0.4546530246734619,0.6536638736724854,0.19901084899902344,-0.16840648651123047,0.21174871921539307,0.38015520572662354,0.03292671591043472,0.4865182638168335,0.4535915479063988
episode_000856,2,2,True,True,False,blue_tray,91862,0,2,0,2,,2,False,0.0,True,,,,0.0775,True,recovery;direct,True,False,False,0,0,,,2,582,38.733333333333334,2.0257864149124747,0.340261672419672,0.3987851142883301,0.6561636924743652,0.25737857818603516,-0.22304248809814453,0.11485886573791504,0.33790135383605957,0.033127568662166595,0.4776848554611206,0.444557286798954
episode_000857,1,2,True,True,False,blue_tray,91863,0,1,0,1,,24,False,0.0,True,,,,0.0661,True,direct,False,False,False,0,0,,,1,250,16.6,0.8449540869874737,0.13069744045017836,0.5086815357208252,0.5521292686462402,0.04344773292541504,-0.17644548416137695,0.08727288246154785,0.2637183666229248,0.03335726261138916,0.2803077697753906,0.24695050716400146
episode_000858,1,2,True,True,False,blue_tray,91864,0,1,0,1,,67,False,0.0,True,,,,0.1114,True,direct,False,False,False,0,0,,,1,294,19.53333333333333,1.0022761934242457,0.25831074984968905,0.5097029209136963,0.6196321249008179,0.10992920398712158,-0.0606844425201416,0.22268962860107422,0.2833740711212158,0.03284934163093567,0.4159071743488312,0.3830578327178955
episode_000859,1,2,True,True,False,blue_tray,91865,0,1,0,1,,53,False,0.0,True,,,,0.0311,True,direct,False,False,False,0,0,,,1,363,24.133333333333333,1.5229287111624332,0.36359964102892817,0.5083200931549072,0.5917482376098633,0.08342814445495605,-0.2729954719543457,0.2751413583755493,0.548136830329895,0.032965533435344696,0.5370755195617676,0.5041099861264229
episode_000860,2,2,True,True,False,blue_tray,91866,1,2,1,1,blue_cube_0,,False,0.0,True,-27.5187,-27.5187,1.0,2.2432,True,preplaced;direct,False,False,False,1,1,,,2,512,34.06666666666666,1.9759685855256464,0.08147071622055596,0.45234060287475586,0.6300802230834961,0.17773962020874023,-0.1663733720779419,0.19948935508728027,0.36586272716522217,0.03286609798669815,0.38062116503715515,0.347755067050457
episode_000861,2,2,True,True,False,blue_tray,91867,0,2,0,2,,67,False,0.0,True,,,,0.1822,True,direct;direct,False,False,False,0,0,,,2,523,34.8,2.151651756736697,0.373994771366243,0.449199914932251,0.6513195037841797,0.2021195888519287,-0.1830909252166748,0.27356863021850586,0.45665955543518066,0.03302375227212906,0.3651300370693207,0.3321062847971916
episode_000862,2,2,True,True,False,blue_tray,91868,0,2,0,2,,53,False,0.0,True,,,,0.0221,True,direct;direct,False,False,False,0,0,,,2,621,41.333333333333336,2.54478171108867,0.34761683325500436,0.4530966281890869,0.6353796720504761,0.18228304386138916,-0.2337092161178589,0.3086667060852051,0.542375922203064,0.03269616514444351,0.5054991245269775,0.472802959382534
episode_000863,2,2,True,True,False,blue_tray,91869,0,2,0,2,,65,False,0.0,True,,,,0.1055,True,direct;direct,False,False,False,0,0,,,2,447,29.733333333333334,1.8201662029319285,0.32062361805232065,0.4538993835449219,0.6132004261016846,0.1593010425567627,-0.048577308654785156,0.21760034561157227,0.2661776542663574,0.03289520740509033,0.4672316908836365,0.43433648347854614
episode_000864,2,2,True,True,False,blue_tray,91870,0,2,0,2,,48,False,0.0,True,,,,0.1641,True,direct;direct,False,False,False,0,1,,,2,879,58.53333333333333,2.728887226587801,0.39304355717520933,0.4183502197265625,0.5928959846496582,0.1745457649230957,-0.1619037389755249,0.2758646011352539,0.4377683401107788,0.032713405787944794,0.3921055793762207,0.3593921735882759
episode_000865,2,2,True,True,False,blue_tray,91871,0,2,0,2,,57,False,0.0,True,,,,0.0643,True,direct;direct,False,False,False,0,0,,,2,567,37.733333333333334,2.0143651243172314,0.09570927619012043,0.37222492694854736,0.6275516748428345,0.2553267478942871,-0.2083897590637207,0.17950797080993652,0.3878977298736572,0.03173135966062546,0.2532045245170593,0.22147316485643387
episode_000866,2,2,True,True,False,blue_tray,91872,0,2,0,2,,34,False,0.0,True,,,,0.0898,True,direct;direct,False,False,False,0,0,,,2,535,35.6,2.0755772278737856,0.22861355050756915,0.3859272003173828,0.5635803937911987,0.17765319347381592,-0.15465068817138672,0.3059651851654053,0.460615873336792,0.03329863399267197,0.35268765687942505,0.3193890228867531
episode_000867,2,2,True,True,False,blue_tray,91873,1,2,1,1,blue_cube_0,,False,0.0,True,-31.1867,-31.1867,1.0,2.4445,True,preplaced;direct,False,False,False,0,0,,,2,275,18.266666666666666,0.9340043904428292,0.15623649815174914,0.38709259033203125,0.562901496887207,0.17580890655517578,-0.01122426986694336,0.24586760997772217,0.2570918798446655,0.033364154398441315,0.2746153771877289,0.24125122278928757
episode_000868,2,2,True,True,False,blue_tray,91874,1,2,1,1,blue_cube_1,,False,0.0,True,37.2784,37.2784,1.0,2.4665,True,direct;preplaced,False,False,False,0,0,,,2,273,18.133333333333333,0.8777490946750157,0.11814547763586081,0.4786808490753174,0.563279390335083,0.08459854125976562,-0.15946340560913086,0.10317564010620117,0.26263904571533203,0.033390432596206665,0.2565338909626007,0.22314345836639404
episode_000869,2,2,True,True,False,blue_tray,91875,1,2,1,1,blue_cube_0,,False,0.0,True,-36.6264,-36.6264,1.0,2.2224,True,preplaced;direct,False,False,False,0,0,,,2,257,17.066666666666666,0.8767042908080507,0.0905032406528446,0.363722562789917,0.5592108964920044,0.1954883337020874,-0.19365692138671875,0.021901607513427734,0.21555852890014648,0.0269346684217453,0.20750345289707184,0.18056878447532654
episode_000870,1,2,True,True,False,blue_tray,91876,0,1,0,1,,65,False,0.0,True,,,,0.1086,True,direct,False,False,False,0,0,,,1,302,20.066666666666666,1.105523770850243,0.35039605733579865,0.5079910755157471,0.6256510019302368,0.11765992641448975,-0.17377173900604248,0.169846773147583,0.3436185121536255,0.03301915526390076,0.4792100191116333,0.44619086384773254
episode_000871,1,2,True,True,False,blue_tray,91877,0,1,0,1,,48,False,0.0,True,,,,0.1582,True,direct,False,False,False,0,0,,,1,316,21.0,1.0820622148945964,0.10874963184987835,0.5084183216094971,0.6016762256622314,0.09325790405273438,-0.13492679595947266,0.21547412872314453,0.3504009246826172,0.033300891518592834,0.2743300497531891,0.24102915823459625
